Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4	Full_CD4_control_1	Full_CD4_control_2	Full_CD4_control_3	Full_CD4_control_4	Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD4_V7_1	Full_CD4_V7_2	Full_CD4_V7_3	Full_CD4_V7_4
GSTT2B	0	0	0	0	0	0	0	0	0	0	3.45495727190687	0	0	0	0	0
DDTL	9.6939057580306	6.66569744077079	22.1368010196518	4.6284523373797	9.43939181947226	17.2039115329936	40.1753994733255	5.86523373233994	0	0	8.63739317976716	12.4370839431631	19.400951825348	19.5464656188648	26.7982746885029	16.5318662114649
DDT	0	0	0	3.70276186990376	1.57323196991204	9.96015930857523	0	0	0	0	0	47.0832463562604	51.7358715342613	2.93196984282972	54.4339954610215	7.83088399490444
GSTT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSTT4	0	0	0	0	0.786615984956022	0	0	0	0	0	0	0	0	0	0	3.4803928866242
CABIN1	262.704846042629	147.756293270419	356.033549732733	345.282544368526	294.194378373552	384.824336922225	402.784133181289	114.958581153863	4.19866789874549	32.0541520639281	266.031709936829	273.615846749589	776.03807301392	328.380622396929	299.805698077626	200.122590980891
SUSD2	0	0	0	0	0	0	0	0	0	0	0	4.44181569398683	0	10.7505560903756	0	4.35049110828025
GGT5	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90929312377296	0	0
SPECC1L	82.3981989432601	25.5518401896214	55.3420025491295	72.2038564631233	99.1136141044588	59.7609558514514	46.3562301615294	71.5558515345473	72.7769102449218	21.3694347092854	148.563162691995	88.8363138797366	84.9946460920007	25.4104053045242	103.005868333933	145.30640301656
SPECC1L-ADORA2A	0	0	0	0	0	0	0	1.17304674646799	0	1.94267588266231	0.863739317976717	7.10690511037893	0	0	0	0
ADORA2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870098221656049
UPB1	0	13.3313948815416	5.53420025491295	0	5.50631189469215	0	0	0	0	2.91401382399346	0	29.3159835803131	6.46698394178266	0	25.9608286044872	5.2205893299363
GUCD1	908.318969527467	1374.24462237225	713.91183288377	950.68411009779	1221.6146246367	1149.04019659836	850.894358076074	1195.33463465088	390.47611458333	1394.84128375154	1130.63476723152	777.317746447695	620.830458411136	1114.14854027529	859.219682200124	792.659479928661
SNRPD3	4276.9512204431	4070.51923716403	3432.12652475518	3704.61325083871	4239.86015891296	3470.66278452444	5279.45954617418	4966.67992454546	9795.49220777322	6856.67452785662	4367.06599169028	3250.52072485956	3522.6585385739	3470.47497062944	3294.51289451782	2979.21631095031
GGT1	23.2653738192734	78.8774197157877	71.9446033138683	53.6900471136045	29.1047914433728	268.924301331531	26.7835996488837	4.69218698587195	6.99777983124248	3.88535176532462	36.2770513550221	210.542063894976	339.978584368003	121.188086836962	411.186027251716	180.980430104458
LRRC75B	0	0	0	5.55414280485564	0	0	0	0	0	0	0	7.10690511037893	4.61927424413047	0	0	4.35049110828025
PIWIL3	0	0	0	0	0	0	1.03013844803399	0	0	0	0	0	6.46698394178266	0	0	0
SGSM1	0	0	2.76710012745647	1.85138093495188	0	0	0	1.17304674646799	0	2.91401382399346	0	0.888363138797366	11.0862581859131	0.97732328094324	0	0
LHFPL7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18723042007858	0
KIAA1671	498.266755962773	542.143391849358	511.913523579448	574.853780302559	460.956967184229	493.4806202885	208.087966502865	469.218698587195	898.514930331534	201.066953855549	470.73792829731	312.703824856673	199.552647346437	441.750122986344	160.789648131017	200.992689202547
CRYBB3	0	0	0	0	0	0	0	4.69218698587195	0	0	0	0	0	0	0	0
CRYBB2	14.5408586370459	24.4408906161596	18.4473341830432	24.0679521543744	22.0252475787686	19.9203186171505	21.6329074087137	25.8070284222957	0	6.79936558931808	25.0484402213248	23.0974416087315	12.9339678835653	15.6371724950918	15.0740295122829	23.4926519847133
GRK3	417.807338171119	448.823627678567	110.684005098259	186.063783962664	590.748604701973	559.579859336318	535.671992977673	795.325694105296	151.152044354837	167.070125908959	31.9583547651385	146.579917901565	208.791195834697	635.260132613106	133.153927358499	479.424120132483
MYO18B	0	3.3328487203854	13.8355006372824	0	0	0	1.03013844803399	0	0	0	1.72747863595343	0	3.69541939530438	39.0929312377296	0	3.4803928866242
SEZ6L	0	0	0	0	0	0	0	0	0	0	0	0	3.69541939530438	0	0	16.5318662114649
ASPHD2	91.1227141254876	68.8788735546315	99.615604588433	136.076498718963	27.5315594734608	52.517203627033	54.5973377458013	70.3828047880793	41.9866789874549	33.9968279465904	75.1453206639743	44.4181569398683	30.4872100112611	30.2970217092404	50.2467650409429	50.4656968560509
HPS4	354.79695074392	556.585736304361	1146.50181947613	946.05565776041	912.474542548985	652.843169225704	651.04749915748	217.013648096578	106.366253434886	253.519202687431	566.612992592726	529.46443072323	423.125520762351	393.861282220126	338.328217942349	523.799129436942
SRRD	104.69418218673	83.3212180096349	64.565669640651	192.543617234995	177.775212600061	55.2336107111899	38.1151225772575	85.6324124921631	193.138723342292	354.538348585871	158.928034507716	71.0690511037893	51.7358715342613	115.324147151302	119.754790014247	113.982867036942
TFIP11	1250.51384278595	1409.79500872302	1308.83836028691	1875.44888710625	1397.81660526685	1226.91053301086	476.954101439736	225.224975321854	40.5871230212064	243.80582327412	1774.98429844215	1352.97706038839	652.241523271223	1687.83730618897	1446.26938709514	1021.4953122242
TPST2	328.623405197237	243.297956588134	246.271911343626	267.524545100547	128.218405547832	159.362548937204	149.370074964928	165.399591251986	478.648140456985	335.111589759248	288.488932204223	522.357525612851	233.735276753002	212.079151964683	138.178603862593	150.526992346497
CRYBB1	4.8469528790153	0	10.1460338006737	0	0	0	0	0	0	0	13.8198290876275	0	0	0	0	1.7401964433121
CRYBA4	0	0	0	0	0	0	16.4822151685438	0	0	0	0	7.10690511037893	0	0	0	1.7401964433121
MN1	0	0	0	0	0	0	119.496059971943	0	2.79911193249699	0	0	21.3207153311368	0	0	12.5616912602357	0
PITPNB	6850.68319920022	5948.02401631447	6171.55565093709	7387.93562092548	6204.04027334815	5291.5609999376	4769.54101439736	5899.25208798751	10213.9594416815	7300.57596704496	8721.17589361091	6782.65256471789	5772.24509546544	7221.4417228896	6911.4425313817	8263.3228110675
TTC28	0	0	62.7209362223467	0	0	0	97.8631525632288	0	5.59822386499398	1.94267588266231	0	0.888363138797366	0	0	18.4238138483457	2.61029466496815
CHEK2	420.715509898528	371.057157536241	227.824577160583	312.883378006868	270.595898824872	526.982974326435	151.430351860996	644.002663810925	29.3906752912184	59.2516144212004	315.264851061502	227.420963532126	181.999405218741	345.972441453907	333.303541438255	151.397090568153
HSCB	283.062048134494	239.965107867749	267.486345654126	411.932258026793	60.5694308416137	434.625133465101	101.983706355365	192.37966642075	551.425050701907	486.640308606908	241.847009033481	392.656507348436	297.481261322003	344.01779489202	270.495085137076	343.688797554139
CCDC117	826.89016116001	408.829443033942	528.516124344186	205.503283779659	524.672861965667	492.575151260448	561.425454178523	758.961244964788	1077.65809401134	1112.18194282417	524.289766011867	389.103054793246	408.343843181134	502.344166404825	216.89853576007	328.027029564331
XBP1	1149.69722290243	915.422448532522	666.87113071701	779.431373614741	1562.21934612266	1359.10901110649	1755.35591544991	1166.00846598918	2436.62693723863	1748.40829439608	1356.07072922344	1297.01018264415	1982.5925055808	1418.09608064864	1300.55376847641	1378.23558310318
ZNRF3	0	0	33.2052015294777	0	0	3.62187611220917	2.06027689606797	0	0	6.79936558931808	0	0	0	0	0.837446084015715	6.96078577324839
C22orf31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7401964433121
KREMEN1	0	0	0	0	0	0	0	1.17304674646799	0	1.94267588266231	38.0045299909755	1.77672627759473	0.923854848826095	0	0	0
EMID1	2.90817172740918	0	0	0	0	0	1.03013844803399	0	2.79911193249699	0	5.1824359078603	0	2.77156454647828	0	0	0.870098221656049
RHBDD3	20.3572020918643	12.2204453080798	35.049934947782	27.7707140242782	4.71969590973613	76.964867384445	1.03013844803399	1.17304674646799	0	3.88535176532462	13.8198290876275	254.071857696047	183.847114916393	22.4784354616945	103.005868333933	124.424045696815
EWSR1	3074.90690644731	5595.85300152708	8160.17827586914	9746.59493205417	4431.00784325727	7773.45160582894	2953.40693051344	2782.46688262207	2521.99985117979	4919.8266728423	9007.0736078612	7655.9135301557	4926.91790878956	8059.00777465795	6754.84011367076	6916.41076394394
GAS2L1	0.96939057580306	0	3.68946683660863	1.85138093495188	0	0	0	5.86523373233994	0	0	0	9.77199452677102	0.923854848826095	0	0	0
RASL10A	0	0	0	0	0	0	0	0	0	4.85668970665577	0	0	0.923854848826095	0	0	0
AP1B1	101.786010459321	184.417629194659	207.532509559235	175.881188820429	98.3269981195027	485.331399036029	164.822151685438	91.497646224503	107.765809401134	76.7356973651612	215.934829494179	622.742560296953	685.500297828962	422.20365736748	592.074381399111	483.774611240763
RFPL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEFH	101.786010459321	143.312494976572	154.03524042841	0	92.0340702398546	175.660991442145	4.12055379213595	7.03828047880793	123.160925029868	63.136966186525	161.519252461646	104.826850378089	49.8881618366091	0	28.4731668565343	0
THOC5	1456.0246448562	1105.39482559449	1001.69024613924	1161.7415366823	932.926558157842	893.697930687614	802.477851018476	1754.87793271611	43.3862349537034	1450.20754640741	1008.8475233968	814.628998277185	798.210589385746	689.990236345927	776.312519882568	931.875195393629
NIPSNAP1	105.663572762534	362.169560948546	195.541742340257	164.772903210717	272.95574677974	435.530602493153	157.6111825492	232.263255800662	327.496096102148	168.04146385029	82.9189745257648	362.452160629325	314.110648600872	107.505560903756	278.032099893217	325.416734899362
NF2	1151.63600405404	1496.44907545304	1919.44512174564	1960.61241011404	1773.81904607583	1844.44041014252	1128.00160059722	491.506586770087	79.7746900761642	169.984139732952	1343.11463945379	1089.13320816557	635.612135992353	1224.58607102188	1077.79311012823	1165.93161701911
CABP7	1.93878115160612	2.2218991469236	0.922366709152158	5.55414280485564	0	11.7710973646798	0	0	0	0	8.63739317976716	0.888363138797366	2.77156454647828	0.97732328094324	0	0.870098221656049
ZMAT5	37.8062324563193	158.865789005037	384.62691771645	345.282544368526	42.4772631876252	271.640708415688	24.7233227528157	26.9800751687637	0	0	238.392051761574	304.708556607497	197.704937648784	244.33082023581	283.894222481327	315.845654461146
UQCR10	5198.84165803181	4439.35449555335	3831.51130981806	3414.87213451874	4716.54944579631	3474.28466063665	5851.18638483305	5622.41305582107	439.460573402028	4335.08123216094	3895.46432407499	3380.22174312398	3540.2117807016	3745.10281257449	3036.57950064098	3150.62566061655
ASCC2	175.459694220354	317.731578010074	578.323926638403	558.191351887992	130.5782535027	423.759505128473	109.194675491603	120.823814886203	222.529398633511	317.627506815287	442.234530804079	982.529631509887	626.373587504092	588.34861512783	918.678354165239	810.931542583438
MTMR3	0.96939057580306	0	21.2144343104996	3.70276186990376	27.5315594734608	65.1937700197651	51.5069224016994	82.1132722527591	90.9711378061522	61.1942903038627	0	15.1021733595552	52.6597263830874	16.6144957760351	61.1335641331472	45.2451075261146
HORMAD2	0	0	23.9815344379561	104.603022824781	0	0	0	0	0	2.91401382399346	44.0507052168125	11.5487208043658	0	20.523788899808	0	33.9338306445859
LIF	12.6020774854398	76.6555205688641	47.04070216676	46.284523373797	46.4103431124053	106.845345310171	26.7835996488837	1.17304674646799	25.1920073924729	204.952305620874	1001.93760885299	843.944981857498	1676.79655061936	1842.25438457801	1655.63090809907	2554.60837878216
OSM	15.510249212849	142.20154540311	133.743172827063	1.85138093495188	17.3055516690325	95.9797169735431	0	7.03828047880793	72.7769102449218	66.0509800105185	431.869658988358	1477.34789982002	2899.05651561629	2987.67726984348	2241.84316691007	2893.94668522802
CASTOR1	0	0	3.68946683660863	0	11.7992397743403	4.52734514026147	1.03013844803399	0	0	0	0	3.55345255518946	1.84770969765219	0	4.18723042007858	3.4803928866242
TBC1D10A	38.7756230321224	21.1080418957742	44.2736020393036	62.021261320888	32.2512553831969	138.536761292001	64.8987222261412	46.9218698587195	2.79911193249699	0	19.8660043134645	80.8410456305603	43.4211778948265	56.6847502947079	109.705437006059	53.946089742675
SF3A1	674.69584075893	774.331852702874	582.935760184164	818.310373248731	705.594538505552	831.220567752006	1110.48924698064	1063.95339904646	971.291840576456	1139.37940518144	608.936219173585	791.531556668453	859.185009408268	748.629633202522	656.557729868321	653.443764463693
CCDC157	38.7756230321224	2.2218991469236	47.9630688759122	0	11.7992397743403	0.905469028052294	47.3863686095634	14.0765609576159	13.995559662485	11.6560552959739	22.4572222673946	58.6319671606261	45.2688875924786	31.2743449901837	20.0987060163772	32.1936342012738
RNF215	7.75512460642448	94.4307137442529	2.76710012745647	0	16.5189356840765	20.8257876452028	4.12055379213595	29.3261686616997	1.3995559662485	1.94267588266231	5.1824359078603	5.3301788327842	0.923854848826095	11.7278793713189	0	15.6617679898089
SEC14L2	5.81634345481836	12.2204453080798	35.9723016569341	23.1422616868985	32.2512553831969	51.6117345989807	3.09041534410196	10.5574207182119	2.79911193249699	3.88535176532462	19.0022649954878	45.3065200786657	41.5734681971743	63.5260132613106	44.3846424528329	42.6348128611464
MTFP1	1.93878115160612	0	3.68946683660863	3.70276186990376	2.35984795486807	5.43281416831376	1.03013844803399	5.86523373233994	8.39733579749097	1.94267588266231	5.1824359078603	17.7672627759473	4.61927424413047	1.95464656188648	19.2612599323614	7.83088399490444
SEC14L3	0	0	29.515734692869	0	0	0.905469028052294	0	0	0	0.971337941331154	0	0	6.46698394178266	2.93196984282972	0	6.09068755159234
SEC14L4	0	0	0	0	0	0	0	0	0	0	0	0	49.8881618366091	0	0	0
SEC14L6	0	0	0	0	0	0	0	0	0	0	0	0	2.77156454647828	1.95464656188648	0	0.870098221656049
GAL3ST1	0	0	0	0.92569046747594	0	0	0	0	0	1.94267588266231	0	0	0	0	0	1.7401964433121
PES1	456.582961203241	918.755297252908	1040.42964792363	1241.35091688524	759.871041467517	832.126036780058	354.367626123692	132.554282350883	19.5937835274789	117.53189090107	1305.11010946282	819.959177109969	648.546103875919	928.457116896078	595.424165735173	903.161954078979
TCN2	9.6939057580306	0	102.38270471589	70.3524755281714	0	92.357840861334	86.5316296348549	240.474583025938	0	0	0	8.88363138797366	74.8322427549137	127.052026522621	67.8331328052729	107.89217948535
SLC35E4	31.989889001501	41.1051342180866	23.9815344379561	44.4331424388451	2.35984795486807	17.2039115329936	69.0192760182772	32.8453089011037	22.3928954599759	35.9395038292527	132.152115650438	62.1854197158156	28.6395003136089	74.2765693516862	46.89698070488	45.2451075261146
DUSP18	105.663572762534	124.426352227721	126.364239153846	212.908807519466	114.845933803579	249.909451742433	52.5370608497334	43.4027296193156	166.547159983571	134.044635903699	231.48213721776	212.31879017257	143.197501568045	138.77990589394	390.249875151323	266.250055826751
OSBP2	29.0817172740918	13.3313948815416	104.227438134194	39.8046901014654	38.5441832628451	57.0445487672945	3.09041534410196	2.34609349293598	4.19866789874549	30.1114761812658	56.1430556684866	59.5203302994235	40.6496133483482	56.6847502947079	8.37446084015715	18.272062654777
MORC2	69.7961214578203	37.7722854977012	51.6525357125208	36.1019282315617	269.809282839916	77.8703364124973	155.550905653132	106.747253928587	2.79911193249699	15.5414070612985	134.743333604368	84.3944981857498	72.0606782084354	80.1405090373457	49.4093189569272	87.0098221656049
TUG1	1416.27963124827	1628.652074695	929.745642825375	660.942993777821	1354.55272609427	900.941682912032	1983.01651246543	1646.95763204105	3123.80891666664	1994.15679355286	1027.84978839229	772.875930753708	744.627008153833	869.817720039483	869.269035208312	753.505059954139
SMTN	0	0	13.8355006372824	1.85138093495188	0.786615984956022	0	0	0	0	0.971337941331154	0	69.2923248261945	14.7816775812175	10.7505560903756	14.2365834282672	51.3357950777069
SELENOM	1.93878115160612	2.2218991469236	3.68946683660863	0.92569046747594	0	45.2734514026147	0	0	0	0	0	37.3112518294894	101.62403337087	2.93196984282972	94.6314074937758	67.8676612891718
INPP5J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLA2G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNF185	521.532129782046	285.514040379682	526.671390925882	434.148829246216	510.513774236458	267.113363275427	286.378488553448	394.143706813244	135.756928726104	229.235754154152	551.065684869145	299.378377774712	242.049970392437	309.811480059007	257.095947792825	338.468208224203
LIMK2	358.674513047132	264.405998483908	436.279453428971	353.613758575809	459.383735214317	742.484603002881	388.362194908813	190.033572927814	538.829047005671	177.754843263601	364.497992186174	367.782339462109	473.013682598961	380.17875628692	507.492326913523	395.024592631846
PIK3IP1	595.205813543079	697.67633213401	522.981924089273	894.216991581758	1002.14876483397	1095.61752394328	799.387435674374	913.803415498562	90.9711378061522	190.382236500906	193.477607226784	510.808804808485	268.841761008394	199.373949312421	540.152724190136	235.796618068789
PATZ1	110.510525641549	257.740301043137	71.9446033138683	84.2378325403105	62.1426628115257	106.845345310171	184.394782198084	107.920300675055	106.366253434886	195.238926207562	330.812158785082	31.9810729967052	45.2688875924786	157.349048231862	128.96669693842	89.6201168305731
DRG1	5222.10703185108	3884.99065839591	4111.91078940032	3772.18865496445	4161.19856041736	2489.13435811576	2641.27498075914	4827.08736171577	5151.76551176071	6946.03761845908	3860.05101203795	2984.90014635915	2750.31588495528	3210.50697789854	3083.47648134586	2801.71627373248
EIF4ENIF1	316.990718287601	309.954930995842	582.013393475012	809.053468573971	530.965789845315	497.102496400709	376.000533532405	165.399591251986	260.31740972222	175.812167380939	551.929424187122	636.068007378914	802.829863629877	429.044920334082	358.426923958726	419.387342838216
SFI1	187.092381129991	213.302318104665	258.262678562604	139.779260588867	335.885025576221	438.24700957731	368.789564396167	288.569499631125	71.3773542786733	158.328084436978	312.673633107571	406.870317569194	401.876859239351	163.212987917521	384.387752563213	357.610369100636
PISD	927.706781043528	668.791643224003	833.819505073551	1049.73299011772	737.845793888749	402.028248455218	267.835996488837	247.512863504745	351.288547528372	415.732638889734	1052.89822861362	1181.5229746005	497.033908668439	864.931103634767	705.967048825248	737.84329196433
PRR14L	577.756783178624	296.6235361143	379.092717461537	590.59051824965	258.796659050531	376.675115669754	1058.98232457894	478.603072558939	362.48499525836	269.06060974873	557.111860094982	326.917635077431	766.799524525659	373.337493320318	389.412429067307	440.269700157961
DEPDC5	175.459694220354	362.169560948546	413.220285700167	199.949140974803	245.424187306279	157.551610881099	499.617147296484	180.64919895607	338.692543832136	159.299422378309	196.068825180715	225.644237254531	221.725163718263	264.854609135618	314.879727589909	125.294143918471
YWHAH	1264.08531084719	1887.5033253116	1321.75149421504	1085.83491834928	1223.97447259157	1301.15899331115	1670.88456271113	1085.06824048289	2425.43048950864	1468.66296729271	1423.44239602563	1087.35648188798	671.642475096571	890.341508939291	1084.49267880035	1084.14238418344
SLC5A1	0	0	0	0.92569046747594	0	0	1.03013844803399	0	0	0	0	0	0	0	0	3.4803928866242
C22orf42	0	1.1109495734618	0	0	0	0	0	0	0	0	0	0	1.84770969765219	0	0	0
RFPL2	0	0	0.922366709152158	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A4	0	0	0	0	3.14646393982409	0	0	2.34609349293598	0	0	0	0	0	3.90929312377296	0	0
RFPL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RTCB	7031.9592368754	6355.74250977495	7478.5492778057	7124.11383769483	8921.7985013712	6267.65661217798	5874.87956913783	10695.8402342951	15295.7471551298	14896.4386682546	8143.33428988448	5738.82587663098	5544.0529478054	7052.36479528642	7104.89257678933	6854.63379020636
BPIFC	0	0	9.22366709152158	0	0	0	0	28.1531219152317	0	0	0	0	0	0	0	0
FBXO7	1456.0246448562	1329.80663943377	1545.88660453902	1183.95810790173	1072.94420348001	2404.02026947884	2044.82481934746	1140.20143756688	513.637039613198	1116.0672945895	1540.91094327046	1712.76413160132	1217.64069075279	1658.51760776068	1967.99829743693	1629.69396916178
SYN3	0	1.1109495734618	0	0	0.786615984956022	0.905469028052294	0	3.51914023940396	0	0	0	0	0.923854848826095	0	0	0
TIMP3	0	0	0.922366709152158	0	0	0	0	0	0	0	0	0	23.0963712206524	0.97732328094324	0	0
LARGE1	0	0	0	72.2038564631233	0	0	0	0	0	0	0	18.6556259147447	1.84770969765219	1.95464656188648	40.1974120327543	26.1029466496815
ISX	0	0	0	0	0	0	0	0	0	0	51.824359078603	0	0	0	0	1.7401964433121
HMGXB4	1361.9937590033	1414.23880701687	2161.10519954351	1768.06879287905	2168.70027052375	1345.52697568571	1608.04611738105	2187.7321821628	2299.47045254628	2839.22080251096	1944.27720476559	1635.47653852595	1395.0208217274	1638.97114214181	1348.2881952653	1171.15220634904
TOM1	7.75512460642448	69.9898231280933	360.645383278494	359.167901380665	23.5984795486807	784.136178293286	10.3013844803399	19.9417946899558	5.59822386499398	0.971337941331154	75.1453206639743	175.895901481878	513.663295947309	609.849727308582	588.724597063048	474.203530802547
HMOX1	34.8980607289102	18.8861427488506	0	3.70276186990376	3.14646393982409	81.4922125247064	0	52.7871035910594	36.3884551224609	51.4809108905512	31.9583547651385	227.420963532126	148.740630661001	55.7074270137647	459.757900124628	30.4534377579617
MCM5	319.89889001501	2233.00864265822	5085.930034265	4719.17000319234	333.525177621353	3961.42699772878	190.575612886288	51.6140568445915	68.5782423461763	31.0828141225969	4439.62009440032	4043.82900780561	3184.52766390355	3938.61282220126	2797.06992061249	3556.96153012993
RASD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7401964433121
MB	46.5307476385469	113.316856493103	0	152.73892713353	0	241.760230489962	0	73.9019450274832	19.5937835274789	3.88535176532462	382.636517863685	183.002806592257	60.0505651736962	88.9364185658348	102.168422249917	30.4534377579617
APOL6	4100.52213564694	3163.9843852192	3510.52769503311	3917.52205835818	4894.32465839637	3547.62765190889	7458.20236376607	6028.28723009899	9081.71866498649	6441.91322690821	3689.89436639653	3367.78465918081	4289.45806309956	5553.15088231949	5821.08772999324	4012.02290005604
APOL5	0	0	0	0	0	0	0	0	0	0	0	0	3.69541939530438	1.95464656188648	0	0
RBFOX2	11.6326869096367	0	0	0.92569046747594	1.57323196991204	30.785946953778	0	18.7687479434878	2.79911193249699	158.328084436978	9.50113249774388	13.3254470819605	31.4110648600872	5.86393968565944	59.4586719651158	1.7401964433121
APOL3	2147.20012540378	1888.61427488506	1913.91092149073	1428.34039131537	1554.3531862731	1717.6747462152	1126.97146214918	2708.56493759458	820.139796221618	520.637136553499	776.501646861068	548.120056637975	689.195717224267	1517.78305530485	676.656435884698	694.338380881527
APOL4	0	0	0	0.92569046747594	0	0	1.03013844803399	1.17304674646799	0	0	0.863739317976717	0	0	0	1.67489216803143	0
APOL2	768.726726611827	815.43698692096	648.423796533967	849.783849142913	1373.43150973321	836.653381920319	663.409160533888	1279.79400039657	233.725846363499	1119.95264635482	698.765108243164	497.483357726525	665.175491154788	919.661207367589	629.759455179818	869.228123434393
APOL1	513.777005175622	499.927308057809	375.403250624928	436.925900648644	811.001080489659	415.610283876003	580.998084691169	930.226069949114	719.371766651727	1095.66919782154	560.566817366889	493.929905171335	456.384295320091	873.727013163256	641.483700356038	693.468282659871
MYH9	1581.07602913479	2850.69660550298	2032.89622697136	1557.01136629453	1489.85067550671	3861.82540464303	2193.16475586436	1136.68229732748	1623.48492084825	1013.10547280839	1476.99423374019	3033.760118993	2617.28078672433	2929.03787298689	2909.28769587059	3169.76782149299
TXN2	2635.77297560852	3816.11178484128	3683.93263635372	3792.55384524893	3259.73664165776	3751.35818322065	1804.80256095555	587.696419980462	288.30852904719	548.805936852102	3492.09806257986	2840.09695473518	2284.69304114693	2943.69772220104	2471.30339393038	3002.70896293503
FOXRED2	37.8062324563193	119.982553933874	18.4473341830432	47.2102138412729	39.3307992478011	120.427380730955	71.0795529143451	23.4609349293598	41.9866789874549	67.0223179518496	2.59121795393015	8.88363138797366	12.9339678835653	61.5713666994241	39.3599659487386	49.5955986343948
EIF3D	8768.13775813868	8600.97159774125	7224.89843278885	7126.89090909726	9790.22254876265	5748.82285910401	6449.69682314079	8523.3576598364	2934.86886122309	8929.5096946573	8174.42890533165	7249.9315757253	6846.68828465019	6620.38790510951	6646.80956883273	6638.84943123566
CACNG2	0	0	0	0	0	0	0	0	0	0.971337941331154	0	0	0	0	0	1.7401964433121
IFT27	133.775899460822	67.7679239811697	61.7985695131946	190.692236300044	120.352245698271	134.009416151739	150.400213412962	96.189833210375	26.5915633587214	42.7388694185708	105.376196793159	181.226080314663	248.51695433422	120.210763556018	185.075584567473	189.681412321019
PVALB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67489216803143	0
NCF4	961.635451196635	996.521767395233	1641.81274229084	983.083276459448	1101.26237893843	1429.73559529457	568.636423314761	131.381235604415	64.3795744474308	78.6783732478235	754.044424593674	935.446385153626	894.29149366366	1100.46601434209	808.972917159181	832.683998124839
CSF2RB	30.0511078498949	0	57.1867359674338	0	101.473462059327	39.8406372343009	0	103.228113689183	78.3751341099157	70.9076697171743	41.4594872628824	25.7625310251236	7.39083879060876	3.90929312377296	25.9608286044872	0
CIMIP4	0	0	0	0	0	0	0	0	0	0	0	0	12.0101130347392	6.84126296660268	0	0
TST	2.90817172740918	7.77664701423259	19.3697008921953	1.85138093495188	21.2386315938126	26.2586018135165	1.03013844803399	0	2.79911193249699	0.971337941331154	26.7759188572782	51.5250620502472	73.9083879060876	14.6598492141486	49.4093189569272	51.3357950777069
MPST	9.6939057580306	72.2117222750169	97.7708711701287	22.2165712194226	47.9835750823173	99.6015930857523	23.6931843047817	1.17304674646799	0	0	9.50113249774388	48.8599726338551	30.4872100112611	33.2289915520701	61.9710102171629	20.8823573197452
KCTD17	4.8469528790153	21.1080418957742	35.049934947782	43.5074519713692	6.29292787964818	40.7461062623532	11.3315229283739	3.51914023940396	5.59822386499398	0	36.2770513550221	114.59884490486	101.62403337087	66.4579831041403	93.7939614097601	66.1274648458597
TMPRSS6	2.90817172740918	0	0	0	0	1.81093805610459	1.03013844803399	19.9417946899558	0	0	3.45495727190687	0.888363138797366	29.563355162435	7.81858624754592	2.51233825204715	18.272062654777
IL2RB	1651.84154116841	2550.74022066829	4047.34511975967	4261.87891225923	2062.50711255469	2852.22743836473	2052.0357884837	1941.39236540452	2267.28066532256	1935.87651707299	3099.09667290046	2968.9096098608	2927.69601592989	3193.89248212251	2550.86077191187	3131.48349974012
C1QTNF6	41.6837947595316	33.328487203854	2.76710012745647	78.6836897354549	23.5984795486807	1.81093805610459	19.5726305126458	4.69218698587195	0	5.82802764798693	2.59121795393015	35.5345255518946	20.3248066741741	83.0724788801754	61.1335641331472	44.3750093044585
SSTR3	0	0	0	0	0.786615984956022	0	1.03013844803399	5.86523373233994	4.19866789874549	0	16.4110470415576	3.55345255518946	0	0	0	14.7916697681528
RAC2	1657.65788462323	2738.49069858333	8082.69947230036	4945.03847725647	1702.23699144483	8206.26580123794	1474.12811913664	1546.07561184481	1309.98438440859	1779.49110851867	4384.34077804981	8271.54918534227	6191.67519683249	8917.09761532612	9013.43220226114	8976.80335282546
CYTH4	642.705951757429	965.415179338303	1595.69440683323	1109.90287050365	1308.14238298186	1335.56681637713	656.19819139765	702.655001134325	215.531618802268	247.691175039444	927.656027506993	717.797416148272	294.709696775524	891.318832220235	784.686980722725	615.159442710827
ELFN2	2.90817172740918	0	0	0	0	0	0	8.21132722527591	0	0	0	0	0	0	0	0
MFNG	792.961491006903	1104.28387602103	2855.64733153508	2538.24326181903	390.948144523143	2831.40165071952	789.086051194034	247.512863504745	366.683663157106	219.522374740841	1638.51348620183	2128.51808055849	1994.60261861554	2930.01519626783	2100.31477871141	2117.81907151082
CARD10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1813751031847
