Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD8_wtIL2_1	Full_CD8_wtIL2_2	Full_CD8_wtIL2_3	Full_CD8_wtIL2_4	Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4	Full_CD8_Mb_wtIL2_1	Full_CD8_Mb_wtIL2_2	Full_CD8_Mb_wtIL2_3	Full_CD8_Mb_wtIL2_4
TXNRD1	3110.94171082043	9143.96040247316	5160.59372794664	4546.87598303357	1175.15520840939	5315.21698399507	6037.51287161234	2231.52365068123	5010.50604091852	2767.48480644515	5648.27152886719	4286.51018305469	1898.11951219593	5386.5177522783	4759.73644793291	3983.78683209838
EID3	42.5626353470456	59.8486986366686	328.88972037194	279.11350456409	187.465235627212	149.865140526177	54.343050149526	120.174904122109	104.62117579796	141.40433317603	86.6809613017907	42.9967244564339	28.1666539320089	381.772252841643	96.6025805197208	230.296564064359
CHST11	1078.25342879182	1087.40481676778	801.565398896436	704.469114812958	1330.44357523492	953.687257893853	1248.98443593661	862.980130463074	905.774323800357	877.132141881388	854.551699298462	680.9277179223	1031.21249673299	1035.43692945076	627.542344771519	522.463846832575
SLC41A2	1291.06660552705	1060.70308968373	835.445998231234	1005.31001793593	1772.52577268416	501.367015578483	441.084423713653	358.452731260773	723.865432548048	878.195332356395	423.773588586532	662.500550298114	1851.17508897592	439.519316296681	509.971762278526	559.414414947379
NOPCHAP1	381.773941294712	176.783848280621	1099.05358817759	923.414438752453	356.743545409993	777.482183578227	879.45169491983	1251.47658775437	909.544456261544	646.419808804707	724.968039978613	542.285218654615	283.231353427423	738.681186695699	532.437478678461	629.018973489219
ALDH1L2	76.0968328932028	22.0979810350776	18.1798337894037	3.34267670136635	12.5909486615292	15.440650842091	10.8686100299052	0	2.82759934589081	11.6950952250852	0.875565265674653	0	32.8610962540104	0	5.99085770664935	26.6387816641609
WASHC4	4185.32580912615	2894.83551559517	3516.97148216828	2023.15507350198	7825.97409028825	4555.90027199578	4127.3546588565	1993.24582354256	6194.32763373147	4175.14899535541	4423.35572218835	5543.94500236223	7525.19104216838	3764.78772024931	2516.16023679273	3336.72223232054
APPL2	866.730028885293	1025.71461971152	472.675678524496	316.718617454461	1347.23150678362	607.635024315226	655.739471804281	330.480986335799	1307.29343091685	513.52099942874	1139.11041064272	460.679190604649	1253.4160999744	713.015825160127	349.716318625656	655.65775515338
C12orf75	1921.76747476055	1199.73622036276	1004.84899490522	2930.69179792295	3206.49492580276	1399.6495851566	921.114700034466	4527.27871563462	1528.78871301163	1853.1409979385	1396.52659875107	1047.71610206086	3101.46156073565	1217.50058784373	4768.72273449288	1658.4789874784
NUAK1	0	0	6.61084865069226	0	0	8.17446221051874	0	9.3239149749912	0	2.12638095001549	0	0	0	0	0	0
CKAP4	0	16.5734857763082	9.91627297603839	20.8917293835397	8.39396577435279	16.3489244210375	3.6228700099684	12.4318866333216	0	0	4.37782632837327	0	56.3333078640178	2.40612764395993	50.9222905065195	31.7946748894824
TCP11L2	56.7501804627275	239.394794546674	25.6170385214325	30.9197594876387	1.39899429572546	194.370545894557	89.666032746718	64.2314142721616	229.035547017156	167.984095051223	169.859661540883	80.7285438773861	525.777540064166	112.28595671813	68.1460064131364	61.011403166304
POLR3B	23.2159829165703	325.0244710576	471.022966361823	151.256120736827	160.884344008428	604.00192999944	330.586888409617	228.953912163673	370.415514311696	74.423333250542	45.529393815082	145.662372648327	114.231429835369	129.930892773836	60.6574342798247	175.30036966093
RFX4	0	33.1469715526164	0	0	0	7.26618863157221	9.96289252741311	0	0	0	3.50226106269861	12.284778416124	14.0833269660044	30.4776168234925	0	0
RIC8B	266.983803540559	376.586426806115	147.091382477903	203.067609608006	472.860071955207	158.039602736696	218.277918100596	142.966696283198	342.139520852788	361.484761502632	161.979574149811	304.487007885358	996.786586371648	286.329189631232	178.976873986149	151.23953460943
TMEM263	1754.09648702976	1260.50566820922	799.912686733763	654.328964292463	3669.56203768789	653.956976841499	703.742499436362	900.275790363039	888.808727725012	553.922237479034	842.293785579017	822.202669707726	4102.9425894293	640.029953293342	450.063185212032	434.81366200211
MTERF2	99.3128158097732	116.935149643952	96.6836615163743	172.983519295708	274.202881962191	201.636734526129	50.7201801395576	24.8637732666432	119.701705642711	75.4865237255497	188.24653212005	10.5298100709634	97.0184746546973	115.494126910077	32.9497173865714	91.0874469806792
CRY1	1666.39166267827	1472.27798646205	1173.42563549788	1520.08222994635	1952.99603683275	565.854439683686	364.098436001824	421.648154980158	426.967501229513	535.847999403902	683.816472491904	525.61301937559	1164.22169585637	292.745530015125	761.587785957799	854.159644328256
ABTB3	68.3581719210127	197.040330896109	142.133245989884	0.835669175341587	207.051155767369	92.6439050525457	77.8917052143207	114.994951358225	88.5981128379121	89.3079999006504	12.2579137194451	516.838177649787	514.823841312829	74.5899569627579	36.6940034532273	171.003791973162
PWP1	2058.48381860257	1378.36156706297	4367.29188986357	3600.8984765469	4447.40286611125	3663.97561747029	3697.13884517276	3410.48089974123	2562.74754049237	2727.08356839486	3435.71810250734	3382.70148529699	3541.17432489645	4298.94805720841	3403.55603459016	3637.48267046429
PRDM4	1091.15119707881	625.188713450738	355.333114974709	504.744181906318	1530.49975952366	438.696138631172	564.262004052579	539.751077996713	628.669587903057	554.985427954042	288.936537672636	444.006991325624	2151.61939758401	753.919995107446	561.642909998377	510.433429306825
ASCL4	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	0	0	0
WSCD2	0	0	0	0	1.39899429572546	7.26618863157221	9.05717502492101	0	0	0	0	0	3.12962821466765	5.61429783590651	0	0.859315537553577
CMKLR1	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	1.56481410733383	0	0.748857213331169	0
FICD	488.825418076676	276.22476293847	213.199868984825	222.288000640862	574.986655543166	158.947876315642	178.426347990944	185.442308947047	115.931573181523	256.228904476866	85.805396036116	164.089540272513	383.379456296788	202.916764640621	271.835168439214	213.110253313287
SART3	558.473366826387	374.744928386525	562.748491390178	1209.21329671928	886.962383489944	667.581080525697	421.158638658827	920.995601418575	639.037452171323	626.21918977956	1236.29815513261	825.712606398047	345.823917720776	487.64186917588	1372.65527203603	1496.92766641833
ISCU	1122.10584096757	1067.14833415229	344.590485917334	686.920062130784	1378.00938128958	712.994759473024	625.850794222042	1029.77460946014	636.209852825433	856.931522856241	426.400284383556	885.381530133506	2570.98957834948	549.399145370851	959.286090277227	561.133046022486
TMEM119	0	0	0	0.835669175341587	2.79798859145093	0	0.905717502492101	0	0	5.31595237503871	49.9072201434552	0	0	4.81225528791987	0	26.6387816641609
SELPLG	366.296619350332	248.602286644623	3967.33554649669	3195.59892650623	116.116526545214	5746.64693399468	5192.47844178721	1694.88054434284	3342.22242684294	5681.68989844138	8448.32924849473	7112.88670293578	84.4999617960267	6186.15417262099	4606.22071920002	4297.43700330544
CORO1C	1347.81678598978	1028.4768673409	1041.20866248403	1851.84289255696	516.228895122696	660.314891894125	730.008307008633	968.651166846308	506.140282914455	1116.34999875813	450.916111822447	1017.00415602055	1348.86976052176	373.751827361776	2007.68618894086	2352.80594182169
SSH1	196.04607796215	384.873169694269	579.275613016909	436.219309528308	155.288366825527	603.093656420494	853.185887347559	228.953912163673	981.176973024112	1036.61071313255	586.628728002018	492.268620817539	150.222154304047	940.795908788334	378.17289273224	605.817453975272
DAO	0	0	0	0	0	0.908273578946527	0	0	0	0	0	0	0	0	0	0
SVOP	0	0	0	0	0	1.81654715789305	3.6228700099684	0	0	0	0	0	0	0	0	0
USP30	49.0115194905374	81.0259304619513	63.629418262913	140.392421457387	22.3839087316074	52.6798675788986	138.574777881291	133.642781308207	56.5519869178162	69.1073808755033	226.771403809735	157.947151064451	29.7314680393427	65.7674889349048	215.670877439377	155.536112297198
ALKBH2	2.57955365739671	362.775188659191	404.088123773564	448.754347158432	5.59597718290186	339.694318526001	660.268059316741	490.023531463426	483.519488147329	433.781713803159	627.780295488727	770.431103525489	14.0833269660044	388.990635773523	380.419464372234	364.349787922717
UNG	701.638594811904	618.743468982174	236.337839262248	977.732935149657	1064.63465904708	336.061224210215	437.461553703685	714.833481415992	303.495663125614	804.835189580861	256.540622842673	250.960473357961	1436.49935053245	271.090381219486	1040.91152653032	623.003764726344
ACACB	0	33.1469715526164	33.8805993347978	33.4267670136635	5.59597718290186	29.9730281052354	26.2658075722709	8.2879244222144	21.6782616518296	0	25.391392704565	57.9139553902987	0	3.20817019194658	17.9725731199481	9.45247091308935
FOXN4	0	0	0	0	0	1.81654715789305	0	0	0	0	0	0	0	0	0	0
MYO1H	0	13.8112381469235	0	5.84968422739111	6.99497147862732	1.81654715789305	2.7171525074763	1.0359905527768	0	0	0	0	3.12962821466765	0	1.49771442666234	2.57794661266073
KCTD10	496.564079048866	953.896181347518	722.235215088129	1161.58015372481	348.349579635641	568.579260420526	636.719404251947	432.008060507926	607.933859366525	703.832094455126	482.436461386734	548.427607862677	625.925642933531	487.64186917588	1052.14438473029	1070.70715979176
UBE3B	233.449605994402	220.979810350776	431.35787445767	694.441084708859	279.798859145093	428.705129262761	231.863680637978	640.242161616062	187.564089944091	285.998237777083	430.77811071193	569.487228004604	242.546186636743	576.668592002397	541.423765238435	702.920109718826
MMAB	65.778618263616	124.301143322312	112.384427061768	303.347910648996	25.1818973230584	121.708659578835	137.669060378799	219.629997188682	35.8162583812836	17.0110476001239	68.294090722623	51.7715661822367	34.4259103613442	83.412424990611	184.967731692799	186.471471649126
MVK	6.44888414349176	1.8414984195898	23.1379702774229	62.675188150619	4.19698288717639	16.3489244210375	11.7743275323973	1.0359905527768	0.942533115296937	44.6539999503252	52.5339159404792	18.427167624186	1.56481410733383	21.6551487956394	37.4428606665584	11.1711019881965
FAM222A	10.3182146295868	0	0	0	2.79798859145093	0	7.24574001993681	10.359905527768	9.42533115296937	17.0110476001239	0	0	0	0	15.7260014799545	0
TRPV4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859315537553577
GLTP	481.086757104486	1370.07482417481	926.345167178253	918.400423700404	566.592689768813	891.016380946543	1331.40472866339	444.439947141247	1033.01629436544	1252.43837955912	1008.6511860572	927.50077041736	502.305328454159	1025.81241887492	643.268346251474	780.258508098648
TCHP	132.84701335593	96.6786670284646	558.616710983496	209.752963010738	398.713374281757	202.545008105075	406.667158618953	330.480986335799	225.265414555968	612.39771360446	413.266805398436	792.368207839996	348.953545935443	380.970210293656	417.113467825461	168.425845360501
GIT2	495.274302220167	407.891899939141	534.652384624736	657.671640993829	528.819843784226	771.124268525601	829.637232282764	603.982492268874	602.278660674743	570.933285079158	971.001879633191	666.010486988435	724.508931695562	773.169016259125	990.738093237136	1181.55886413617
ANKRD13A	857.701591084404	853.534517479873	1052.77764762274	766.308633788235	1204.53408861962	1162.59018105155	1134.8640306226	918.923620313022	1229.06318234721	1436.37033173546	1444.68268836318	985.414725807659	2078.07313453932	927.161185472561	763.834357597792	1087.03415500528
C12orf76	161.222103587294	396.842909421602	136.348753420528	191.368241153223	12.5909486615292	146.232046210391	324.246865892172	218.594006635905	148.920232216916	79.7392856255807	367.737411583354	282.549903570851	76.6758912593575	284.725104535259	279.323740572526	226.859301914144
IFT81	211.52339990653	337.914959994729	390.86642647218	260.728782706575	367.935499775797	181.654715789305	205.597873065707	290.077354777504	222.437815210077	95.6871427506968	379.9953253028	223.758464007972	779.277425452246	257.455657903713	169.990587426175	215.688199925948
ATP2A2	940.247308121099	594.803989527506	715.624366437437	737.06021265128	829.6036173652	800.18902305189	1070.55808794566	778.028905135377	563.634802947568	755.928427730505	457.045068682169	819.570217189985	844.999617960267	862.195739085643	681.460064131364	577.460041236004
ANAPC7	742.911453330251	534.955290890838	1189.95275712461	947.648844837359	944.321149614688	845.602701999216	519.881846430466	536.643106338382	551.381872448708	701.70571350511	668.931862975435	847.649710712554	888.814412965614	1189.42909866419	1028.92981111703	1009.69575662545
ARPC3	11663.4518619192	14356.3216791221	11779.7059394523	10127.4747359647	7431.45769889367	12755.794142725	12645.6277697947	17975.4720812303	16127.6841358459	11757.8234631106	11419.1221949288	10685.1247695101	10687.68035309	11951.236007549	7902.69017228382	10446.6989900388
GPN3	686.161272867524	554.29102429653	1961.76933709293	2283.04818703322	656.128324695243	1581.3043009459	1408.39071637522	3379.40118315792	1436.42046771253	2014.74595013967	2196.79325157771	2311.29331057647	363.036872901448	2011.5227103505	2017.42133271417	2014.23562002559
FAM216A	619.092877775209	256.889029532777	163.618504104633	717.004152443081	443.481191744972	318.804026210231	103.251795284099	628.846265535518	150.80529844751	121.203714150883	151.472790961715	142.152435958006	424.064623087467	240.612764395993	802.774932691013	206.235729012859
VPS29	6812.6012091847	8873.26013479346	5851.42741194398	4672.22635933481	9962.23837986103	7514.14731862462	7338.123205191	9028.65766744981	8570.45361739505	6209.03237404522	6338.21695821882	6288.92906488289	9545.36605473635	6491.7323834039	4773.9647349862	5236.6688858515
RAD9B	7.73866097219012	114.172902014568	69.4139108322687	122.007699599872	444.880186040698	186.196083684038	122.271862836434	177.154384524833	164.943295176964	26.5797618751936	81.4275697077428	119.337847470919	3.12962821466765	93.8389781144374	31.4520029599091	36.0912525772503
PPTC7	2337.07561360141	1404.14254493722	1192.43182536862	749.595250281403	2603.52838434509	1090.83656831478	1339.55618618582	893.023856493602	1099.93614555153	1061.06409405773	563.864031094477	895.91134020447	3783.72051153319	806.854803274564	747.359498904506	667.68817267913
TCTN1	15.4773219443802	71.8184383640023	86.7673885403359	147.913444035461	33.5758630974111	39.9640374736472	44.3801576221129	121.210894674886	48.0691888801438	70.170571350511	0	3.50993669032113	136.138827338043	64.9654463869182	140.78515610626	54.1368788658754
HVCN1	51.5910731479341	12.8904889371286	266.9130142717	202.231940432664	67.1517261948223	185.287810105091	270.809533245138	132.60679075543	332.714189699819	396.570047177888	535.845942592888	589.669363973951	57.8981219713516	288.735317275192	158.757729226208	335.992375183449
PPP1CC	5984.56448516036	3055.96662730928	2655.90844541561	2166.05450248539	9637.67170325272	2668.5077749449	2828.55576028283	4554.21447000681	3532.61411613292	3749.87280535231	2798.30658909619	2229.6872825265	11354.2911628143	2873.71844943615	2233.09221015355	2507.48273858134
CCDC63	0	0	0	0	0	0	3.6228700099684	0	0	0	11.3823484537705	0	0	0	0	2.57794661266073
MYL2	0	0	0	0	0	0	3.6228700099684	0	0	0	0	0	1.56481410733383	0	0	0
CUX2	0	0	0	0	1.39899429572546	6.35791505262569	1.8114350049842	0	0	0	0	0	0	0	1.49771442666234	10.3117864506429
PHETA1	0	0	37.1860236601439	10.028030104099	0	0	0.905717502492101	0	0.942533115296937	15.9478571251161	0.875565265674653	0	1.56481410733383	0	0	0
SH2B3	215.392730392625	211.772318252827	1333.73871527716	704.469114812958	513.430906531245	844.69442842027	1133.05259561762	430.972069955149	702.187170896218	886.700856156457	612.020120706583	1161.7890444963	568.027520962179	1277.65377894272	666.48291986474	1048.36495581536
ATXN2	517.200508308039	391.318414162833	500.771785289939	370.201444676323	271.40489337074	564.037892525793	608.642161674692	389.532447844077	506.140282914455	299.819713952183	365.986281052005	457.169253914328	287.925795749424	494.058209559773	173.734873492831	268.96576325427
BRAP	524.93916928023	477.868839883554	495.813648801919	305.019248999679	359.541534001444	565.854439683686	673.853821854123	517.9952763884	392.093775963526	519.900142278786	430.77811071193	474.718937365933	502.305328454159	521.327656191319	363.195748465617	341.14826840877
ACAD10	38.6933048609506	9.20749209794901	103.294510167067	50.9758196958368	27.9798859145093	59.0377826315242	25.3600900697788	76.6633009054832	99.9085102214754	34.0220952002478	205.757837433544	109.685521572535	31.2962821466765	58.549106003025	212.675448586052	104.836495581536
ALDH2	0	0	0	0	4.19698288717639	13.6241036841979	0.905717502492101	0	0	0	2.62669579702396	30.7119460403099	18.7777692880059	12.0306382197997	13.479429839961	22.342203976393
MAPKAPK5	1061.48633001874	603.09073241566	384.255577821487	367.694437150298	524.622860897049	429.613402841707	413.91289863889	378.136551763532	468.438958302578	354.042428177578	401.008891678991	313.261849611161	561.768264532844	494.86025210776	117.570582492993	480.35738549245
TMEM116	785.474088677297	405.129652309756	350.37497848669	169.640842594342	567.991684064539	386.92454463122	709.176804451315	265.213581510861	618.301723634791	533.721618453887	483.312026652409	477.351389883674	929.499579756293	541.378719890985	210.428876946058	234.593141752127
ERP29	451.421890044423	394.080661792218	1334.5650713585	955.169867415434	665.921284765321	912.814946841259	503.578931385608	876.448007649173	480.691888801438	988.767141757201	1397.40216401675	1511.02774518325	597.758989001522	1332.19267220582	923.340944037331	851.581697715595
NAA25	3352.12997778702	3269.58044398169	2170.83742567107	1418.96625973001	5102.13219651077	2066.32239210335	2423.70003666886	1385.11936906258	2233.80348325374	1451.25499838557	2089.09872389972	1808.49487968796	7412.52442644034	1684.28935077195	1711.13873246172	2160.31926140969
