dualCAR_CD8_monomer_1	dualCAR_CD8_monomer_2	dualCAR_CD8_monomer_3	dualCAR_CD8_monomer_4	dualCAR_CD8_control_1	dualCAR_CD8_control_2	dualCAR_CD8_control_3	dualCAR_CD8_control_4	dualCAR_CD8_V9_Mb_1	dualCAR_CD8_V9_Mb_2	dualCAR_CD8_V9_Mb_3	dualCAR_CD8_V9_Mb_4	dualCAR_CD8_V7_1	dualCAR_CD8_V7_2	dualCAR_CD8_V7_3	dualCAR_CD8_V7_4
IMPA1	3703.59308057556	2207.92324754512	1780.0327540665	2256.21351808798	6440.12177995517	1631.42336183677	1322.6913018297	1259.41574752464	2510.47674539253	1618.46329841347	1122.6389041093	1371.62615908552	4768.89826894605	253.637727818305	1823.46973625823	1785.88428799275
SLC10A5	0	0	0	0	0	0	0	0	1.01106594659385	0	0	1.50645377164802	0	37.575959676786	0	0
ZFAND1	1489.15511254775	992.164099672603	649.04498083408	451.536864441336	1152.03551840572	868.688261134522	802.546559501436	1205.41993911397	622.816623101812	912.845981528296	885.72907655094	1305.34219313301	926.899566364636	56.3639395151789	1185.01133172535	413.184735998322
CHMP4C	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
SNX16	103.894542735889	274.666897649478	318.426487834621	85.3066388846824	839.150631928923	472.321317589674	284.372062409265	167.824809925068	106.161924392354	134.438667743386	33.8442610797656	319.36819958938	120.496943627403	18.787979838393	128.505003714898	0.72361599999706
RALYL	0	0.622827432311741	0.717176774402298	0	0	0	0	0	0	0	0	5.27258820076807	0.926899566364636	18.787979838393	0	0.72361599999706
LRRCC1	476.925424749512	232.937459684591	365.760154945172	319.164493758208	619.136171120154	263.606356979102	552.982162929795	334.190273676875	727.967481547572	168.605400982037	277.357846897592	271.914905782468	482.914674075976	75.1519193535719	95.9720913820121	505.807583997945
E2F5	68.2735566550131	161.312304968741	8.60612129282758	1.47080411870142	138.200038196463	7.65926460956228	54.5101181985427	7.29673086630732	193.113595799425	9.65581591527083	14.8584560837995	0.75322688582401	18.5379913272927	18.787979838393	21.1463930163755	13.0250879999471
RBIS	643.156693126935	225.46353049685	241.688572973575	213.266597211706	771.709013289049	284.669334655398	186.5165490167	171.473175358222	488.34485220483	258.478764501096	212.14573408536	317.861745817732	566.335635048793	883.03505240447	352.982098811807	287.275551998833
CA13	3.9578873423196	10.5880663492996	0	70.5985976976682	29.851208250436	5.74444845717171	7.88098094436763	10.2154232128302	0	0	13.2075165189329	0.75322688582401	0	84.5459092727684	13.8264877414763	128.08003199948
CA1	0	0	0	0	0	0	0	0	0	0	0	0	0	37.575959676786	0	0
CA3	0	0	0	0	0	0	2.62699364812254	0	0	0	0	0	0	28.1819697575895	0	0
CA2	123.683979447487	14.9478583754818	4.30306064641379	0	353.792097782945	4.467904355578	18.3889555368578	44.5100582844746	5.05532973296925	14.855101408109	58.6083545527649	111.477579101954	0	9.39398991919649	34.1595579495297	4.34169599998236
ATP6V0D2	0	0	0	1.47080411870142	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
PSKH2	0	0	0	0	2.21120061114341	0	0	0	0	0	0	0	0	0	0	0
SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	9.39398991919649	0	0
WWP1	1176.4820125045	563.035998809813	380.103690433218	730.989646994606	2957.48081740431	889.751238810818	572.684615290714	418.83235172604	1516.59891989078	732.356499419772	451.53197099102	556.634668623944	3131.06673517974	854.853082646881	465.220646360262	241.687743999018
RMDN1	394.79926239638	275.912552514101	341.376144615494	458.890885034843	681.049788232169	359.34716459863	613.403016836614	701.945509338764	842.217933512678	497.645897171651	465.564957292386	1062.80313589768	511.648560633279	169.091818545537	291.982888187647	423.31535999828
CPNE3	1730.58624042924	1055.6924977684	1321.03961844903	1756.1401177295	1405.21798838164	1327.60586565746	1037.6624910084	1003.30049411726	1378.08288520742	1230.74515166183	1130.89360193363	1131.34678250766	2286.66123022156	263.031717737502	786.483155647506	1358.95084799448
CNGB3	0	0	2.1515303232069	17.649649424417	0	0.638272050796856	0	0	0	0	0	5.27258820076807	0	93.9398991919649	0	8.68339199996473
CNBD1	0	0	0	0	0	0	0	0	0	0.742755070405449	0	0	0.926899566364636	28.1819697575895	0	0
DCAF4L2	0	0	0	0	0	0	0	0	0	0	0	30.1290754329604	0	46.9699495959825	0	0.72361599999706
MMP16	0	0	0	0	1.1056003055717	0.638272050796856	0	0	0	0	1.65093956486662	0.75322688582401	0	65.7579294343754	0	0
RIPK2	91.0314088733508	63.5283980957975	60.9600258241954	2.94160823740284	1.1056003055717	12.7654410159371	4.59723888421445	0	88.9738033002589	36.394998449867	12.3820467364996	119.763074846018	90.8361575037344	9.39398991919649	123.625066864965	19.5376319999206
OSGIN2	571.914720965182	486.428224635469	304.082952346575	133.843174801829	1098.96670373827	234.884114693243	166.157348243751	175.851213878006	607.650633902904	271.848355768394	404.480193392321	439.131274435398	827.72131276362	37.575959676786	643.33834138281	384.963711998436
NBN	1708.81786004649	495.770636120145	1245.01888036239	889.836491814359	3314.58971610397	863.582084728147	761.171409543506	1152.88347687656	1953.37940881932	1358.49902377157	1267.09611603513	1339.99062988091	1945.56218979937	4133.35556444646	859.682208396498	1704.11567999308
DECR1	3702.60360873998	2776.56469324574	1755.64874373683	1712.01599416845	7304.70121891225	3176.67999681595	1492.1323921336	1680.43711851058	3884.51536681357	2711.05600697989	1814.38258178841	2877.32670384772	4588.15285350495	9281.26204016613	2253.71750186064	1115.81587199547
CALB1	11.8736620269588	0	13.6263587136437	2.94160823740284	0	0	0	0	0	0	0	0	0.926899566364636	56.3639395151789	0	0
TMEM64	911.303560569087	346.914879797639	281.850472340103	160.317648938455	1981.23574758449	351.687899989068	189.143542664823	251.007541800972	865.472450284336	822.229862938832	407.782072522054	427.832871148038	1552.55677366077	253.637727818305	875.135341754619	134.592575999453
NECAB1	208.778557307359	5.60544689080566	44.4649600129425	17.649649424417	744.069005649757	66.3802932828731	45.9723888421445	51.0771160641512	291.186992619029	42.3370390131106	9.08016760676639	168.722822424578	85.2747601055465	338.183637091074	51.2393369242946	130.250879999471
C8orf88	0	8.09675662005263	7.17176774402298	5.88321647480568	0	5.10617640637485	21.0159491849803	7.29673086630732	0	9.65581591527083	12.3820467364996	15.0645377164802	18.5379913272927	9.39398991919649	8.13322808322136	10.8542399999559
PIP4P2	61.3472538059538	0	6.45459096962069	0	32.0624088615794	59.9975727749045	21.672697597011	13.1341155593532	0	4.45653042243269	26.4150330378659	0	0	18.787979838393	0	6.51254399997354
OTUD6B	2190.6906439739	1688.48516899713	2107.78253996836	1138.4023878749	1292.44675721332	953.578443890504	794.008830145038	766.156740962268	1795.65312115068	1052.48393476452	1027.70987912947	1045.47891752373	4137.67966425174	225.455758060716	1521.72697437072	660.661407997316
LRRC69	112.799789256109	33.632681344834	12.9091819392414	26.4744741366256	275.294476087354	24.2543379302805	6.56748412030635	43.7803851978439	52.5754292228802	120.326321405683	32.193321514899	57.9984702084488	244.701485520264	9.39398991919649	53.679305349261	17.3667839999295
SLC26A7	0	0	2.86870709760919	2.94160823740284	2.21120061114341	1.27654410159371	1.31349682406127	0	2.0221318931877	0	0	7.5322688582401	27.8069869909391	93.9398991919649	0	0
RUNX1T1	0.989471835579899	1.24565486462348	0	13.2372370683128	0	3.19136025398428	0.656748412030635	0	0	0	0	43.6871593777926	0	84.5459092727684	0	1.44723199999412
TRIQK	0	0	10.7576516160345	0	5.52800152785852	0	15.1052134767046	0	2.0221318931877	0	0	3.01290754329604	0	46.9699495959825	0	0
CIBAR1	260.231092757514	13.7022035108583	17.2122425856552	94.1314635968909	132.672036668604	38.9345950986082	52.5398729624508	81.723385702642	137.504968736764	36.394998449867	56.9574149878983	24.8564872321923	155.719127149259	56.3639395151789	20.3330702080534	1.44723199999412
RBM12B	342.357255110645	193.07650401664	171.405249082149	126.489154208322	621.347371731297	202.332240102603	285.685559233326	259.03394575391	520.698962495833	303.786823795828	386.319858178788	198.098670971715	155.719127149259	37.575959676786	36.5995263744961	206.230559999162
TMEM67	58.3788382992141	46.7120574233805	5.02023742081609	45.594927679744	884.480244457363	148.717387835668	90.6312808602277	140.826905719731	0	86.9023432374375	20.6367445608327	161.943780452162	128.839039724684	56.3639395151789	82.9589264488579	146.894047999403
PDP1	420.525530121457	79.0990839035911	157.778890368506	730.989646994606	980.667471042101	227.863122134478	240.369918803213	195.552387217036	348.817751574878	161.177850277982	54.4810056405983	119.763074846018	605.265416836108	2207.58763101118	43.9194316493954	350.230143998577
CDH17	0	0	0	8.82482471220852	48.646413445155	3.82963230478114	0	0	0	0	0	28.6226216613124	0	46.9699495959825	0	0
GEM	13.8526056981186	0	0	4.41241235610426	2.21120061114341	0	0	0	0	55.7066302804086	0	0.75322688582401	0	18.787979838393	34.1595579495297	174.391455999292
RAD54B	159.304965528364	72.2479821481619	137.697940685241	129.430762445725	477.619332006976	181.907534477104	206.21900137762	99.2355397817795	233.55623366318	63.1341809844631	109.78748106363	154.411511593922	487.549171907799	1202.43070965715	117.118484398388	142.552351999421
FSBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRMA	1790.94402239962	994.032581969538	1136.72518742764	1153.11042906191	1280.28515385203	862.94381267735	928.642254611319	761.778702442484	2545.86405352332	851.197310684644	557.192103142483	802.186633402571	1995.61476638306	319.395657252681	1351.74250743139	473.968479998075
ESRP1	0	0	0	0	0	0	0.656748412030635	0	0	0	0.825469782433308	0	0	56.3639395151789	0	0
DPY19L4	356.209860808764	52.3175043141862	159.21324391731	129.430762445725	720.851399232751	149.993931937261	285.685559233326	188.255656350729	161.770551455016	138.152443095413	52.8300660757317	187.553494570179	263.239476847557	131.515858868751	145.584782689662	123.738335999497
INTS8	299.80996618071	255.982074680125	398.033109793276	27.945278255327	1100.07230404385	402.11139200202	111.647230045208	118.207040034179	732.011745333948	340.181822245695	211.320264302927	180.021225711938	217.82139809569	56.3639395151789	57.7459193908717	62.2309759997472
CCNE2	1409.00789386578	721.856994049307	546.488702094551	286.806803146777	1631.86605102383	858.475908321772	522.771735976386	595.413238690677	704.712964775914	489.475591397191	516.744083803251	1000.28530437429	4456.53311508117	159.69782862634	491.24697622657	696.118591997172
NDUFAF6	204.820669965039	167.540579291858	73.1520309890344	141.197195395336	322.835289226938	190.84334318826	242.340164039304	170.013829184961	604.617436063123	223.56927619204	245.989995165126	191.319628999299	358.710132183114	84.5459092727684	118.745130015032	57.1656639997678
TP53INP1	777.724862765801	804.070215114457	451.821367873448	13.2372370683128	2824.8087807357	662.526388727137	562.176640698224	580.819776958063	436.780488928543	173.804686474875	326.88603384359	513.700736131975	1490.45450271434	403.941566525449	392.02159361127	497.847807997978
PLEKHF2	294.86260700281	107.749145789931	142.718178106057	145.609607751441	688.788990371171	178.077902172323	74.8693189714924	58.3738469304585	250.744354755275	179.003971967713	134.551574536629	113.737259759426	793.426028808129	18.787979838393	167.54449851436	213.466719999133
CFAP418	5.9368310134794	71.0023272835384	31.5557780737011	23.5328658992227	235.492865086773	104.038344279888	99.8257586286566	34.2946350716444	0	66.1052012660849	73.4668106365644	25.6097141180164	0	37.575959676786	3.25329123328854	0
GDF6	0	0	0	7.3540205935071	0	0	0	0	1.01106594659385	0	0	0	0	18.787979838393	1.62664561664427	0
UQCRB	5215.50604534165	3394.40950609899	3078.83989250907	2544.49112535346	12272.1633918459	3468.37032403012	2325.54612700048	2232.79964509004	6776.16397407199	3410.73128330182	2814.85195809758	4160.82531729183	8855.59845704774	3597.89813905226	2830.36337296103	2046.38604799169
MTERF3	471.978065571612	275.289725081789	398.033109793276	628.033358685506	660.043382426307	69.5716535368574	427.543216231944	450.937967537792	443.8579505547	366.178249709886	205.541975825894	491.103929557255	633.999303393411	5401.54420353798	279.783046062815	384.963711998436
PTDSS1	525.409544692927	668.916662302809	855.591891861942	1756.1401177295	571.595357980571	693.801719216183	1402.81460809744	1291.5213633364	1021.17660605979	1114.13260560817	714.031361804812	1118.54192544866	458.815285350495	2386.07343947591	802.749611813948	1572.41756799361
SDC2	0	0	0	2.94160823740284	2.21120061114341	0	0	0	0	0	0	24.8564872321923	0	46.9699495959825	0	0.72361599999706
CPQ	21.7683803827578	23.0446149955344	0	48.5365359171469	18.795205194719	130.207498362559	24.9564396571641	132.800501766793	103.128726552573	51.2500998579759	70.1649315068312	99.4259489287694	82.4940614064526	18.787979838393	14.6398105497985	199.718015999189
TSPYL5	33.6420424097166	0	30.1214245248965	0	220.014460808769	3.19136025398428	0	4.37803851978439	234.567299609773	0	0.825469782433308	0	98.2513540346515	28.1819697575895	0	9.40700799996179
MTDH	4938.45393137928	2602.79583963076	2523.02789234729	2444.47644528176	9848.68752203274	2098.63850302006	1511.83484449452	1589.95765576836	5718.58899393482	2666.49070275556	2080.18385173194	2180.59183446051	5264.78953695114	12390.6727034202	2072.3465156048	2161.44099199122
LAPTM4B	426.462361134937	130.170933353154	98.9703948675172	133.843174801829	60.8080168064437	136.590218870527	53.1966213744815	48.1584237176283	372.072268346537	122.554586616899	8.25469782433308	97.9194951571214	361.490830882208	122.121868949554	59.3725650075159	5.06531199997942
MATN2	0.989471835579899	35.5011636417692	22.9496567808735	0	0	0	0	1.45934617326146	2.0221318931877	0	0	1.50645377164802	76.9326640082648	37.575959676786	0	8.68339199996473
RPL30	1007.28232862034	840.194206188538	765.227618287252	778.055378793051	179.107249502616	749.969659686306	516.86100026811	583.008796217955	482.278456525267	664.023032942471	578.654317485749	714.059087761162	595.996421172461	1643.94823585939	832.029232913545	479.757407998051
ERICH5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06661404161068	0
RIDA	404.693980752179	351.897499256133	109.728046483552	305.927256689895	375.904103894379	305.732312331694	248.907648159611	338.56831219666	281.076333153091	421.884879990295	244.339055600259	536.297542706695	606.192316402472	18.787979838393	168.357821322682	287.99916799883
POP1	325.536233905787	103.389353763749	136.980763910839	166.20086541326	77.3920213900193	151.908748089652	85.3772935639826	69.3189432299195	208.279584998333	113.641525772034	198.112747783994	411.26187965991	197.429607635668	84.5459092727684	313.942604012345	183.798463999253
NIPAL2	0	18.0619955370405	22.9496567808735	1.47080411870142	1.1056003055717	0	0	0	0	0.742755070405449	0	0	2.78069869909391	37.575959676786	0	0
STK3	181.073345911122	10.5880663492996	2.86870709760919	255.919916654047	7.73920213900193	8.93580871115599	101.139255452718	50.3474429775205	28.3098465046278	64.619691125274	94.9290249798304	415.781240974854	98.2513540346515	140.909848787947	156.15797919785	147.6176639994
KCNS2	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	1.62664561664427	0
OSR2	0	0	0	0	0	0	17.7322071248272	8.75607703956878	0	0	0	0.75322688582401	0	18.787979838393	0	0
VPS13B	737.156517507025	464.006437072247	548.640232417758	382.409070862369	1232.74434071245	467.215141183299	515.547503444049	486.691948782698	1133.40492613171	626.885279422199	767.686897662977	777.330146170379	243.774585953899	225.455758060716	495.313590268181	1269.94607999484
COX6C	8713.28898411659	5757.41678428973	4980.07552144956	5358.13940442927	16410.4253356008	5544.03103322149	4136.20149896894	4046.76693845404	10519.1301083624	5812.05842592264	4846.33309266595	7192.56353273348	13112.8481653605	21728.2986831015	5287.41157690221	3639.78847998521
RGS22	6.9263028490593	0.622827432311741	0.717176774402298	0	0	0	0	0	1.01106594659385	0	0	15.0645377164802	0	84.5459092727684	0	0
FBXO43	152.378662679305	136.399207676271	28.6870709760919	76.4818141724738	836.93943131778	50.4234920129517	117.557965753484	116.018020774286	172.892276867548	149.293769151495	20.6367445608327	36.9081174053765	244.701485520264	37.575959676786	129.31832652322	151.959359999383
POLR2K	7057.90260319142	4623.24803005005	3998.97769406722	3471.09772013535	15622.1323177282	3123.06514454902	2517.31666331343	2677.17055484816	5345.50565964169	3638.75708991629	2529.23941337566	4285.10775345279	12209.121088155	29102.5807696707	5245.93211367778	3246.86499198681
SPAG1	633.261974771136	262.210349003243	446.08395367823	179.438102481573	323.940889532509	275.733525944242	273.207339404744	215.983233642697	464.079269486577	76.5037722517612	384.668918613922	143.113108306562	1329.17397816689	178.485808464733	473.353874443483	633.163999997428
RNF19A	10957.4111072118	4247.06026093376	4472.31436517273	5797.909835921	6133.87049531181	1799.28891119634	1870.41947746325	1687.73384937688	8676.96795366843	3375.82179499276	2613.43733118385	3497.23243088088	13311.2046725625	18365.2502920291	7323.97188894084	8783.25100796432
ANKRD46	543.220037733365	275.289725081789	202.96102715585	127.959958327024	37.5904103894379	142.972939378496	194.397529961068	313.029754164584	401.393180797759	277.047641261232	118.867648670396	165.709914881282	465.303582315047	169.091818545537	271.649817979593	1.44723199999412
SNX31	0	0	0	0	0	0	0	0	4.0442637863754	1.4855101408109	0.825469782433308	70.803327267457	0	18.787979838393	0	0
PABPC1	8437.2263419898	5073.55226361144	3742.22840883119	3699.07235853407	5401.96309302334	4864.27129912284	3274.54758238475	3757.08672306164	12220.7540964799	5208.19855368301	4276.75894278697	4346.11913120454	12957.1290382113	5157.30046563887	4021.06796434464	4815.66447998044
